open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_base_volume,taker_quote_volume,1_day_return,7_day_volatility,30_day_volatility,rsi,macd,sma20,sma50,sma200,bb_high,bb_low,stochastic_oscillator,future_return,label,label_name
2024-04-21,64940.58,65695.56,64237.5,64941.15,19316.42152,2024-04-21 23:59:59.999,1254396628.1531763,1390153,9734.71767,632257865.0082499,-0.0109757813670771,0.0542558377392735,0.0644435110891943,47.391091612947015,-880.940230175227,66487.94149999999,67453.7086,47506.83729999999,72084.20340616969,60891.67959383028,40.46937485887991,0.028921107802987844,2,BUY
2024-04-22,64941.15,67232.35,64500.0,66819.32,31397.99371,2024-04-22 23:59:59.999,2071690434.976552,1816591,16466.05497,1086399264.6092272,0.0536002922737768,0.0652875238365884,0.0652653755111107,51.84314676390378,-680.2934125302709,66555.708,67527.8156,47703.88195,72133.52523755262,60977.89076244738,59.37821285751654,-0.0060659102786441155,1,HOLD
2024-04-23,66819.32,67183.01,65765.81,66414.0,22599.90004,2024-04-23 23:59:59.999,1502139968.7198815,1433915,10854.17402,721404825.847041,0.0410796479070951,0.0697755242964693,0.0656928630648579,50.84318857277972,-547.6720777653536,66578.24399999999,67491.1814,47896.2965,72149.9435337842,61006.54446621578,58.20997652461839,-0.031987382178456425,0,SELL
2024-04-24,66414.0,67070.43,63606.06,64289.59,33595.69637,2024-04-24 23:59:59.999,2195714861.657656,1784897,16899.50969,1104368114.1058698,0.0491571358235509,0.0554930983321515,0.0660367068754546,45.85127672634907,-606.9938003539282,66368.334,67502.493,48077.96109999999,71952.76782121153,60783.90017878848,40.061746746079706,0.003247026462604552,1,HOLD
2024-04-25,64289.58,65297.94,62794.0,64498.34,31341.46338,2024-04-25 23:59:59.999,2007704069.2622728,1375324,14808.62959,948738136.268438,0.0162007043318677,0.0367691898095361,0.061386749282563,46.40808570420713,-629.9012035175765,66202.22,67470.979,48260.86755,71801.60159499379,60602.83840500621,42.12729360263852,-0.0112922286061935,1,HOLD
2024-04-26,64498.33,64820.01,63297.48,63770.01,27085.19346,2024-04-26 23:59:59.999,1736631357.3537388,1025561,13570.23647,870093757.5188991,-0.0007521387771257,0.0250373364167889,0.0611586426110014,44.68171430120704,-698.7706367253559,65945.9205,67409.9158,48441.76699999999,71497.69098072902,60394.150019270965,50.06609444842653,-0.004830326982856015,1,HOLD
2024-04-27,63770.0,63923.41,62391.24,63461.98,20933.06052,2024-04-27 23:59:59.999,1320337707.787116,912422,9903.95325,624733409.211288,-0.0227686567060754,0.0306250100644433,0.0590365369399659,43.93728527393718,-769.3371654582297,65651.0,67316.6716,48622.1263,71071.01058611838,60230.989413881616,50.60007808876438,-0.0054104835682718955,1,HOLD
2024-04-28,63461.98,64370.0,62781.0,63118.62,16949.20005,2024-04-28 23:59:59.999,1078450016.4732296,790652,7941.33811,505261267.5695052,-0.0280643320914396,0.0338272997445453,0.0557831719810814,43.07576045584317,-843.2474980499828,65225.931,67212.7786,48803.34180000001,70001.973046242,60449.88895375802,46.101326722866105,0.01184087991784355,1,HOLD
2024-04-29,63118.62,64228.35,61765.53,63866.0,28150.22947,2024-04-29 23:59:59.999,1765038324.6837213,1152296,13986.59437,877053322.307997,-0.044198594059323,0.0356143920156745,0.0527327254143018,45.57721045562316,-831.9247387067808,64961.931,67110.981,48988.87365,69414.82757408202,60509.034425917984,55.89360536873352,-0.05001096044843889,0,SELL
2024-04-30,63866.0,64734.0,59191.6,60672.0,54947.65535,2024-04-30 23:59:59.999,3372142467.4322524,1985671,26385.41614,1620421850.578699,-0.0864576745866835,0.0437078089904071,0.0520970767301278,37.910159879015296,-1068.3650299483488,64463.977,66882.859,49157.92365,68475.12480020875,60452.82919979125,18.411217859030565,-0.03802462420886077,0,SELL
2024-05-01,60672.01,60841.63,56552.82,58364.97,81166.46823,2024-05-01 23:59:59.999,4705572361.7402,2401089,38203.57377,2213404278.59001,-0.0921551996209649,0.0407563587772439,0.0535055651222304,33.52350899458968,-1425.47175351427,63881.914,66621.1182,49315.4861,67885.709817128,59878.118182872015,16.968443367826115,0.011918793070569533,1,HOLD
2024-05-02,58364.97,59625.0,56911.84,59060.61,47583.81961,2024-05-02 23:59:59.999,2778840305.0505786,1572898,23240.7537,1356148775.8867364,-0.0843080612617316,0.0364100930432834,0.0541257533378887,35.9308756044762,-1633.5188816241644,63479.1185,66340.88220000001,49475.01840000001,67714.42998122622,59243.807018773776,23.48221316855704,0.06470302287768459,2,BUY
2024-05-03,59060.6,63333.0,58811.32,62882.01,43628.40143,2024-05-03 23:59:59.999,2658193708.347904,1558661,22145.44334,1349687455.5957608,-0.0139250409400908,0.0335972944193165,0.0539573504408823,47.23512425202865,-1473.0621428883314,63426.9935,66170.74359999999,49646.92455,67664.75567773091,59189.23132226909,59.26468674183226,0.016062304624168355,1,HOLD
2024-05-04,62882.01,64540.0,62541.03,63892.04,24368.69282,2024-05-04 23:59:59.999,1547468697.8765795,1113509,12671.20599,804768764.3062501,0.0067766558812063,0.0394011165551286,0.0542297911957867,49.75833426949883,-1249.9889470937196,63338.50349999999,66058.5874,49824.4052,67458.1700190676,59218.83698093238,68.72231268604514,0.0018775421789631874,1,HOLD
2024-05-05,63892.03,64646.0,62822.17,64012.0,18526.75029,2024-05-05 23:59:59.999,1182572239.5306184,992921,8954.93439,571783428.2394707,0.0141539849888985,0.0458296305866188,0.0546374922342456,50.06376388975851,-1051.4021532706684,63368.10399999999,66032.8148,50002.86519999999,67498.1813560663,59238.026643933685,69.84558309213978,-0.013228925826407556,1,HOLD
2024-05-06,64012.0,65500.0,62700.0,63165.19,34674.91949,2024-05-06 23:59:59.999,2218131198.466132,1392557,17179.56031,1099303474.2805216,-0.0109731312435411,0.0473643642295092,0.054629614527312,47.85227911392816,-951.3842133435392,63336.694,65928.249,50175.1226,67462.90943264669,59210.47856735332,62.20368591718498,-0.013506014942723965,1,HOLD
2024-05-07,63165.18,64422.41,62261.0,62312.08,25598.79472,2024-05-07 23:59:59.999,1624531631.592377,1272898,12502.38281,793575994.2141025,0.0270319092827004,0.0474870620842915,0.0553340410407595,45.66382963307017,-930.2349531346116,63388.429500000006,65822.2908,50338.3378,67435.24939359234,59341.60960640767,54.75825781712771,-0.01795879707433945,1,HOLD
2024-05-08,62312.07,63020.22,60888.0,61193.03,26121.19004,2024-05-08 23:59:59.999,1623561041.1255188,1415152,12669.58179,787749415.5480814,0.0484547494841511,0.0422761665127543,0.056056987273247,42.89276243352123,-992.33299766454,63274.577000000005,65807.40340000001,50494.753950000006,67432.40385019948,59116.75014980053,51.86226274647429,0.030738468090238502,2,BUY
2024-05-09,61193.03,63429.03,60630.0,63074.01,30660.8061,2024-05-09 23:59:59.999,1895849912.773476,1381957,15120.01471,935341755.6782354,0.0679539205572039,0.0302157114976087,0.0566380877760274,48.54501491145429,-879.6269869952303,63237.377,65712.0734,50660.1617,67388.39739207707,59086.356607922935,72.88542311655742,-0.03605320162773862,0,SELL
2024-05-10,63074.0,63469.13,60187.12,60799.99,36529.34025,2024-05-10 23:59:59.999,2255550468.413852,1500643,18066.83174,1116494638.2804892,-0.0331099467081285,0.03438077185929,0.0540916991687571,43.00349453736476,-962.7036226589262,63030.347,65618.0478,50798.8117,67233.620579571,58827.07342042898,47.46937023732615,0.0004276316492815013,1,HOLD
2024-05-11,60799.99,61515.0,60487.09,60825.99,13374.56936,2024-05-11 23:59:59.999,814928013.4573288,753281,6223.09555,379263096.21513295,-0.0479879809754079,0.0424320027672136,0.0536189009967313,43.08349385444829,-1014.7470993452008,62824.589,65558.6348,50933.32800000001,67036.44936119334,58612.72863880666,47.75996459219551,0.010817744191257805,1,HOLD
2024-05-12,60825.99,61888.0,60610.0,61483.99,12753.13236,2024-05-12 23:59:59.999,781041632.4623835,727113,6416.91108,393132351.8883925,-0.0394927513591202,0.0461074343293677,0.0536160802624472,45.18054951237638,-991.4678050185466,62557.8225,65508.51440000001,51068.2677,66381.82252920904,58733.82247079096,55.1142371115815,0.02368242529478004,2,BUY
2024-05-13,61484.0,63450.0,60749.21,62940.08,32733.41839,2024-05-13 23:59:59.999,2041896626.6108148,1371433,16717.90863,1043060982.35746,-0.0035638300146013,0.0458524432231598,0.053020206310798,49.60543872995567,-845.7749356171043,62384.1265,65423.11619999999,51212.2098,65783.75856813426,58984.49443186574,71.38852688780155,-0.021649003306001613,0,SELL
2024-05-14,62940.09,63118.36,61142.77,61577.49,29088.72041,2024-05-14 23:59:59.999,1800171876.1676655,1127939,13815.81443,855088066.212488,-0.0117888858789499,0.0447615050615081,0.0527504189113681,45.87384361858384,-830.6862779878647,62248.5215,65257.0658,51350.63715,65548.20596874043,58948.837031259565,56.159259118515536,0.0751737363767182,2,BUY
2024-05-15,61577.49,66444.16,61319.47,66206.5,43559.74719,2024-05-15 23:59:59.999,2794259631.8910465,1729454,21797.84094,1398781701.4413886,0.0819287752216224,0.0523016456279703,0.0530508101440434,57.55528527892734,-440.1324148539789,62333.929500000006,65181.4358,51511.26465,65936.63981198664,58731.219188013376,97.50679792537385,-0.014670613912531216,1,HOLD
2024-05-16,66206.51,66752.01,64602.77,65235.21,31106.3671,2024-05-16 23:59:59.999,2045507646.8293848,1269793,15645.11263,1028962305.104384,0.0342645092645923,0.0464419493930898,0.0524610634016261,54.87894992525791,-206.60899029206485,62407.1895,65096.74019999999,51664.81125,66179.33394966452,58635.04505033549,80.89838540479485,0.027420621471134998,2,BUY
2024-05-17,65235.21,67451.2,65106.38,67024.0,26292.23409,2024-05-17 23:59:59.999,1745971822.3447456,1117254,13301.09525,883129353.1633428,0.102368602363257,0.0584046488839176,0.0513201592854919,58.6888832843691,121.40097470992625,62585.2905,65021.6082,51827.5576,66844.71124971876,58325.86975028124,94.11900749991744,-0.0016232991167343114,1,HOLD
2024-05-18,67024.0,67400.01,66600.0,66915.2,14441.25774,2024-05-18 23:59:59.999,967145944.6835316,734067,6911.13424,462859253.5879108,0.1001086870924747,0.0579589410193962,0.0518314586571682,58.36606892459525,368.326149857232,62775.11949999999,64962.9014,51988.93474999999,67432.50719168883,58117.73180831116,92.62122663847312,-0.009582127827459264,1,HOLD
2024-05-19,66915.2,67700.0,65857.25,66274.01,18025.30409,2024-05-19 23:59:59.999,1204989222.8768685,823729,8692.17507,581378180.3374597,0.0779067851647232,0.0480396706433574,0.0526382635599669,56.39728644372355,506.4395360853814,62895.52,64896.738,52143.19765,67778.52295742647,58012.51704257353,81.01939602389488,0.07804884599558704,2,BUY
2024-05-20,66274.0,71515.56,66060.31,71446.62,50816.7011,2024-05-20 23:59:59.999,3485474763.752294,1930939,26792.52994,1839346667.540789,0.1351529899548902,0.0487209083537102,0.0576109866089706,66.27923148730005,1021.5064963942132,63434.251,64900.0702,52325.7228,69460.7132727361,57407.78872726391,99.39144312897449,-0.018171328468722492,1,HOLD
2024-05-21,71446.62,71979.0,69162.94,70148.34,49607.4336,2024-05-21 23:59:59.999,3509345769.233608,2137448,24686.27911,1746693652.328722,0.1391880377066359,0.0360371824381497,0.0620047887324621,62.45337940527024,1309.841391264163,64023.4195,64910.041,52502.8806,70252.8693703926,57793.9696296074,84.47524906969878,-0.013994914206095221,1,HOLD
2024-05-22,70148.34,70666.0,68842.19,69166.62,27673.18026,2024-05-22 23:59:59.999,1931700812.3032143,1371973,13124.78731,916344293.9104756,0.0447104136300815,0.0408560585055954,0.061839222057995,59.64948678517344,1442.5039853501512,64528.72000000001,64984.0936,52673.40335,70705.23503329468,58352.20496670533,76.14985905555343,-0.017305602037514634,1,HOLD
2024-05-23,69166.62,70096.12,66312.16,67969.65,40513.17374,2024-05-23 23:59:59.999,2766790260.7886024,1827855,19791.15119,1351640092.581366,0.0419166275390237,0.0391671981263945,0.0618513186932207,56.32888426225658,1434.518337008965,64783.102,65024.221,52838.1922,71085.17834331568,58481.02565668432,65.9990603703565,0.008538222574340226,1,HOLD
2024-05-24,67969.66,69250.0,66600.12,68549.99,28095.83664,2024-05-24 23:59:59.999,1906438696.7156007,1165907,14344.29889,973457354.6957756,0.0227678145142038,0.046412282848104,0.0615443736826636,57.56240062210086,1458.2089163768687,65015.9995,65025.465,53005.7117,71510.48115739915,58521.51784260084,70.16153102486886,0.010803502670095222,1,HOLD
2024-05-25,68549.99,69610.0,68500.0,69290.57,12130.39418,2024-05-25 23:59:59.999,837339788.9838961,703803,5851.95991,403954862.6694792,0.0354982126631917,0.0481951259265172,0.0616612135358244,59.14815689752164,1519.22975301696,65279.928,65054.864,53175.16895000001,72014.35051262415,58545.50548737585,76.35297739466978,-0.011298795781301996,1,HOLD
2024-05-26,69290.56,69562.23,68128.01,68507.67,11872.11797,2024-05-26 23:59:59.999,818914878.9908898,722849,5934.62083,409411078.5460924,0.0337034080177132,0.050004330238765,0.0616717492029112,56.73462621042526,1487.271379979793,65547.052,65047.0974,53339.5837,72348.24792241093,58745.85607758907,69.08820200555841,0.01355702215532939,1,HOLD
2024-05-27,68507.67,70687.56,68250.0,69436.43,23136.92737,2024-05-27 23:59:59.999,1604722197.8374028,1219341,11709.62174,812172288.2576373,-0.0281355507090468,0.0497496106724505,0.0617972526529361,58.87832751303104,1519.3729238397937,65903.26950000001,65048.6182,53503.2604,72735.6296941799,59070.90930582012,76.5363968834179,-0.014949501292044975,1,HOLD
2024-05-28,69436.43,69591.81,67277.91,68398.39,32622.97042,2024-05-28 23:59:59.999,2224860225.799223,1459351,15543.09776,1059920452.3146172,-0.0249464206850795,0.0311817740858148,0.0617226027785841,55.56459654449313,1444.402305224823,66263.5375,64984.186,53658.7442,72818.67500642576,59708.39999357424,66.40930697694925,-0.010906250863507161,1,HOLD
2024-05-29,68398.4,68935.68,67124.65,67652.42,23159.83149,2024-05-29 23:59:59.999,1573095221.6483984,1221044,11748.55954,797928379.366918,-0.0218920629633195,0.0318035939429802,0.0610982712970217,53.2454088182878,1309.6966375894408,66492.458,64954.3144,53811.3563,72904.27452357417,60080.64147642583,41.34429105383102,0.01034331070492378,1,HOLD
2024-05-30,67652.41,69500.0,67128.0,68352.17,28478.2184,2024-05-30 23:59:59.999,1945001081.5215864,1272851,14074.36655,961595245.1787834,0.0056278059398571,0.0281844173570196,0.057944244660278,55.13702088776016,1245.0532041133993,66870.06700000001,64908.7362,53967.7965,72765.14157652903,60974.992423471,47.2278403287247,-0.011881992919902995,1,HOLD
2024-05-31,68352.17,69044.1,66670.0,67540.01,26690.32184,2024-05-31 23:59:59.999,1812659052.2496767,1177860,13258.10182,900414200.116177,-0.0147334813615583,0.0274054846137144,0.0543802093239785,52.48296800554991,1115.4303066137943,67205.768,64859.4118,54123.1819,72410.06574181865,62001.47025818135,27.48821823824878,0.0033586018124664996,1,HOLD
2024-06-01,67540.01,67900.0,67428.44,67766.85,8837.66133,2024-06-01 23:59:59.999,598305207.9932046,638484,4235.27045,286752060.4028929,-0.0219902939173397,0.0224102057349279,0.0512468208811684,53.16113302080709,1019.257947528764,67519.911,64872.4184,54284.2602,72014.92886354521,63024.89313645477,31.193694613468463,-1.8002902599123516e-05,1,HOLD
2024-06-02,67766.84,68460.0,67257.47,67765.63,15426.32529,2024-06-02 23:59:59.999,1046827665.3829312,812348,7760.23377,526768921.1262223,-0.0108314879195277,0.0114786580882775,0.05116905872101,53.156738927434205,932.1964360230633,67761.1885,64949.2408,54433.79735,71734.78025472841,63787.59674527159,28.812456810544333,0.015410024226145236,1,HOLD
2024-06-03,67765.62,70288.0,67612.48,68809.9,29633.374,2024-06-03 23:59:59.999,2047757076.226836,1253789,15308.67275,1058024704.3533732,-0.0090230733348474,0.0105399656070577,0.0514436868001148,56.473161278710144,936.6661186209094,68122.809,65012.20199999999,54597.0293,70922.57463723296,65323.04336276703,44.076416486083815,0.025111793506457758,2,BUY
2024-06-04,68809.89,71063.45,68567.32,70537.84,29619.78489,2024-06-04 23:59:59.999,2069902136.99324,1254515,14922.96734,1043071241.6284808,0.0312792450231649,0.0188941077767475,0.0514202134156275,61.34934549476748,1067.335116455448,68339.376,65154.559,54766.64890000001,71182.45698213374,65496.29501786628,88.93753064957093,0.00808303741651284,1,HOLD
2024-06-05,70537.83,71758.0,70383.66,71108.0,28703.18082,2024-06-05 23:59:59.999,2040073765.86764,1055115,14210.23392,1010053925.7910814,0.0510784388792004,0.0270109242052473,0.0511687604448917,62.82906446250674,1203.0305977622047,68633.01550000001,65300.851200000005,54939.34840000001,71343.01537208365,65923.01562791636,88.06428393048638,-0.004344658828823844,1,HOLD
2024-06-06,71108.0,71700.0,70117.64,70799.06,21842.00449,2024-06-06 23:59:59.999,1551467659.1542966,900226,10287.3911,730849194.230399,0.0357982782404713,0.0295144428284763,0.0511932959375299,61.45613040203285,1270.9901845665154,68821.76849999999,65491.285,55106.54439999999,71582.59303372272,66060.94396627726,81.40825300317182,-0.020388123797123736,0,SELL
2024-06-07,70799.06,71997.02,68420.0,69355.6,35598.45045,2024-06-07 23:59:59.999,2507250591.3329782,1516415,17318.78051,1220810920.3444333,0.0268816957533766,0.0281442704083463,0.0510387310985547,55.36826179304007,1194.602850187366,68943.7885,65608.99539999999,55266.0785,71569.1629703271,66318.41402967289,50.4146783755271,-0.0006508486697541782,1,HOLD
2024-06-08,69355.6,69582.2,69168.02,69310.46,9773.82967,2024-06-08 23:59:59.999,678267390.5310388,714103,4772.23036,331182466.90034246,0.0227782462959396,0.0230275828708902,0.0504421783837267,55.18416086111208,1117.540604161681,69095.611,65718.8444,55433.92255,71419.77471484245,66771.44728515756,49.56730029172041,0.004871991904252138,1,HOLD
2024-06-09,69310.46,69857.14,69130.24,69648.14,9890.56709,2024-06-09 23:59:59.999,687344656.0725566,575583,4883.69296,339405376.0815447,0.027779716649871,0.0182151861470344,0.0492261453135489,56.3533230173329,1071.3661310172029,69005.687,65812.9954,55595.12155,71085.35059439173,66926.02340560828,55.90630408746348,-0.0015526617078359672,1,HOLD
2024-06-10,69648.15,70195.94,69172.29,69540.0,17122.66941,2024-06-10 23:59:59.999,1192466549.969123,936731,8412.00246,585909223.775813,0.0106103918186191,0.0123845660750957,0.0472627777952602,55.85082022212014,1014.353696148828,68975.27,65904.9724,55756.350150000006,71004.37492360407,66946.16507639593,53.8762760417644,-0.032006902502156986,0,SELL
2024-06-11,69540.0,69590.01,66051.0,67314.24,41436.01588,2024-06-11 23:59:59.999,2793799020.4691243,1782415,19839.8232,1337254654.9989924,-0.0457002936296319,0.0308738492292509,0.0475862107119593,46.63369600906984,780.5727435180597,68882.651,65914.8708,55904.353500000005,71033.79833154898,66731.50366845101,21.245135401495528,0.014109198885703833,1,HOLD
2024-06-12,67314.23,69999.0,66905.0,68263.99,37175.32356,2024-06-12 23:59:59.999,2550285139.184372,1670745,18975.89081,1302069589.6416817,-0.0399956404342689,0.0338809394698639,0.0488917441050087,50.395551935956526,664.2791453769314,68897.368,65951.8706,56056.7701,71027.25123695417,66767.48476304584,37.21800464848762,-0.021841383722223218,0,SELL
2024-06-13,68263.98,68449.3,66251.78,66773.01,29079.55571,2024-06-13 23:59:59.999,1958897960.917292,1518202,13886.14007,935614189.6986812,-0.0568658679931626,0.037910327836952,0.0508038488184624,45.02922967640493,446.6572192506719,68808.519,66001.539,56203.39800000001,71128.706731911,66488.331268089,12.1427442221855,-0.010917884336799966,1,HOLD
2024-06-14,66773.01,67370.24,65078.0,66043.99,28408.18797,2024-06-14 23:59:59.999,1884451554.428285,1736314,13619.40861,903708200.7849748,-0.0477482712282786,0.0370189638164863,0.0514153759491993,42.63845674845974,212.9101578212576,68646.19,66032.45199999999,56347.40445,71246.17418829701,66046.205811703,13.961370251856543,0.0027899586321176173,1,HOLD
2024-06-15,66043.99,66478.48,65857.1,66228.25,11451.80242,2024-06-15 23:59:59.999,758175888.0283372,700886,5495.02083,363796116.4535752,-0.0444696226226172,0.0330499477259841,0.0527554612274721,43.45562136850744,42.04747256664268,68532.21900000001,66081.6168,56489.45135,71338.17862812556,65726.25937187446,16.624464158218927,0.006773846508098869,1,HOLD
2024-06-16,66228.25,66998.7,66034.5,66676.87,9392.52223,2024-06-16 23:59:59.999,624653672.6138575,703295,4750.05166,315940653.99261206,-0.0426611536216187,0.0221385068363757,0.0515106231727626,45.49165059030785,-56.511126679193694,68394.24100000001,66145.9146,56633.5625,71279.06373226459,65509.41826773543,23.108330370485916,-0.002587703951910103,1,HOLD
2024-06-17,66676.86,67298.81,65130.0,66504.33,27386.16851,2024-06-17 23:59:59.999,1812061226.756565,1542620,13716.89431,907703353.5304952,-0.0436535806729939,0.0054182435653099,0.0499308121683581,44.82316365634769,-146.8492756418418,68299.538,66213.6288,56777.46435,71299.65080429563,65299.42519570438,20.614624614468536,-0.019983811580388866,1,HOLD
2024-06-18,66504.33,66588.23,64060.0,65175.32,42350.10244,2024-06-18 23:59:59.999,2755141806.03109,2151711,20076.41361,1305946733.5892808,-0.0317751489135137,0.007605879892326,0.0487638323832756,39.95309788959037,-321.97142339727725,68175.683,66239.8152,56909.92835,71463.19146014404,64888.17453985597,14.052125356871963,-0.0030832222994838787,1,HOLD
2024-06-19,65175.32,65727.54,64666.0,64974.37,20060.79576,2024-06-19 23:59:59.999,1307731953.9545317,1078458,10289.7818,670875724.3137285,-0.0481896824372557,0.0075384355993176,0.043191331262574,39.25853613318825,-471.5363947339065,68006.79299999999,66325.8626,57037.54845,71575.69591261595,64437.89008738403,11.52031870903692,-0.0016064796011104887,1,HOLD
2024-06-20,64974.37,66482.94,64559.15,64869.99,24265.29031,2024-06-20 23:59:59.999,1584896152.16637,1282687,11828.87934,772646071.2169964,-0.0284998384826443,0.0077505033760172,0.0345250546759155,38.88043714778442,-591.6699033909827,67873.292,66455.963,57162.0371,71692.99189266417,64053.59210733583,10.205215559492071,-0.011198244365383747,1,HOLD
2024-06-21,64869.99,65066.66,63379.35,64143.56,25993.56442,2024-06-21 23:59:59.999,1665541539.708616,1362617,12543.2596,803462610.6919086,-0.0287752148227266,0.0082954617028788,0.0334149541650138,36.26288734644929,-736.9977531548939,67692.1275,66557.62199999999,57272.7994,71844.08356242043,63540.17143757957,11.211030735308984,0.0018466390078755168,1,HOLD
2024-06-22,64143.56,64546.81,63943.82,64262.01,7308.95542,2024-06-22 23:59:59.999,470027247.3402083,562832,3756.29045,241583895.4543618,-0.0296888412422191,0.0083411207587553,0.0322533875895235,37.00758171971107,-833.0107664667448,67516.94649999999,66585.22200000001,57373.74285,71929.20740598525,63104.68559401474,12.94870309054825,-0.016370480786393027,1,HOLD
2024-06-23,64262.01,64521.0,63178.32,63210.01,8224.45447,2024-06-23 23:59:59.999,526848525.0029452,592759,3974.67964,254685735.53387728,-0.0519949421741001,0.0101089998407974,0.0324797375835314,33.28765606357571,-982.6618650276796,67236.952,66571.5814,57470.979450000006,71983.53532642953,62490.36867357048,0.4515776003830689,-0.04614316624851034,0,SELL
2024-06-24,63210.01,63369.8,58402.0,60293.3,52161.35414,2024-06-24 23:59:59.999,3180853460.924751,2190787,24495.59428,1493633137.5266545,-0.0933928662990816,0.0236106308650844,0.0343137865754102,25.603378762099013,-1321.383473700473,66724.725,66497.2074,57556.080250000006,72104.70971915442,61344.7402808456,16.308528067603717,0.025089189014368074,2,BUY
2024-06-25,60293.3,62420.0,60257.06,61806.01,31189.24361,2024-06-25 23:59:59.999,1914901308.84587,1277481,15360.08458,943071608.5109416,-0.0516961021441858,0.0229974414033324,0.0334673583784509,34.10010536110026,-1451.033127518749,66259.6255,66470.0238,57644.25535,71651.75837149472,60867.492628505264,29.35250495817886,-0.015225380185519222,1,HOLD
2024-06-26,61806.01,62487.81,60712.0,60864.99,22485.66463,2024-06-26 23:59:59.999,1381716993.355492,1112152,11435.02653,702676210.4365481,-0.0632461692202633,0.0237679894694216,0.0343579107888148,31.6764918294715,-1611.1416240713152,65762.922,66441.082,57730.0123,71220.70220405908,60305.14179594093,24.513949021130028,0.013825353458531753,1,HOLD
2024-06-27,60864.98,62389.22,60606.63,61706.47,18344.28631,2024-06-27 23:59:59.999,1126705164.782892,1062176,9298.265,570914131.0571834,-0.0487670801244149,0.0219307871620014,0.0347177079792272,36.053280196684725,-1651.095555853855,65380.465500000006,66451.35079999999,57819.5971,70849.63055342216,59911.30044657785,36.84636004388821,-0.020721165868020086,0,SELL
2024-06-28,61706.46,62225.31,60063.0,60427.84,24821.19255,2024-06-28 23:59:59.999,1519872032.026636,1479626,12661.53908,775499790.7912346,-0.0579281848403799,0.0192805288325986,0.0353274186044362,32.63252607832115,-1765.5815644486793,64936.3345,66398.4274,57915.4693,70498.66184703508,59374.007152964914,22.770408719529776,0.009248055201046546,1,HOLD
2024-06-29,60427.84,61224.0,60383.77,60986.68,11509.55904,2024-06-29 23:59:59.999,701345872.4881144,767669,5461.68911,332791254.69089925,-0.0509683715153012,0.0156531306765112,0.0352389510420377,35.5124450138666,-1790.578163040649,64503.2615,66402.16119999999,58012.94075,69876.25029043744,59130.27270956255,29.051761249256767,0.029274097229099905,2,BUY
2024-06-30,60986.68,63058.76,60712.21,62772.01,17326.30136,2024-06-30 23:59:59.999,1070250012.5446604,1108912,8224.44601,508208752.0856987,-0.0069292822450115,0.0255165955444348,0.0353476184963392,43.78098672250403,-1647.337456375768,64164.862,66441.0816,58112.45565,69057.37168967252,59272.35231032748,49.11884147239295,0.002038806786655245,1,HOLD
2024-07-01,62772.01,63861.76,62497.2,62899.99,24547.10538,2024-07-01 23:59:59.999,1550980813.6701343,1461508,12388.60654,782785773.8355594,0.0432334936054255,0.0386101563126366,0.0374777928030286,44.33200609481063,-1506.129524300719,63944.1495,66469.4016,58211.8443,68642.87899964293,59245.42000035708,54.9458053340793,-0.01215453293394797,1,HOLD
2024-07-02,62900.0,63288.83,61806.28,62135.47,18573.11875,2024-07-02 23:59:59.999,1160792332.6175597,1308816,9453.17931,590763216.5799825,0.0053305495695321,0.0401786782228681,0.0377704732610052,41.70248298873624,-1439.3200102897754,63637.7235,66453.3094,58312.82015,67953.33831767856,59322.10868232144,46.200937019703154,-0.031011111688702075,0,SELL
2024-07-03,62135.46,62285.94,59400.0,60208.58,32160.11127,2024-07-03 23:59:59.999,1945901232.9066567,1839372,15055.45492,910631739.6738484,-0.0107846891948885,0.0367336560323024,0.0377505809545733,35.91960631815053,-1524.285889508661,63309.502,66425.9312,58402.4729,67619.88650531038,58999.11749468962,22.356062537279094,-0.05246046327616427,0,SELL
2024-07-04,60208.57,60498.19,56771.0,57050.01,54568.77276,2024-07-04 23:59:59.999,3168619756.2436485,2523236,24982.98822,1450509608.6804216,-0.0754614548523031,0.0415198164291563,0.037556386310552,28.855870303791637,-1825.4495169364675,62859.803,66242.8014,58480.8497,67770.12487503019,57949.48112496981,3.363324919295173,-0.007383346646214428,1,HOLD
2024-07-05,57050.02,57546.0,53485.93,56628.79,81348.24756,2024-07-05 23:59:59.999,4515040083.536514,3749255,37926.65162,2104682004.516682,-0.062869200686306,0.0422690490100194,0.0351950653784448,28.063287582735384,-2074.202677833615,62379.83,66070.673,58550.70465,67735.7222838642,57023.93771613578,28.41419489226898,0.02827784241902398,2,BUY
2024-07-06,56628.79,58475.0,56018.0,58230.13,21651.31558,2024-07-06 23:59:59.999,1235398733.4357028,1411065,11083.50401,632724011.5474728,-0.0451992139923013,0.0416766333749482,0.0330417162618312,35.33503403595782,-2117.7148958831312,61957.493,65894.7956,58630.47535,67222.77546685401,56692.21053314598,42.99202451819514,-0.040740420809639244,0,SELL
2024-07-07,58230.13,58449.46,55724.37,55857.81,19118.93918,2024-07-07 23:59:59.999,1094135752.4528687,1289229,9081.66872,519830378.935563,-0.110147819067766,0.0524110146008995,0.0340272507001135,30.42783575601049,-2316.9170622081656,61425.167,65673.64779999999,58691.41975,66892.90846918456,55957.42553081544,22.85966520268737,0.015339126256471713,1,HOLD
